4/1/2008,"@imperator jora'hfirst of, thank you for the many kind words (interwoven with the rest)i appriciate those more than you perhaps know.--free trip to iceland... tbh it's an inconvinience for me, as, if elected, i'd have to take some days of work.and i've be"
4/1/2008,"@zensti have a wet dream that roughly looks something like thisplease visit your user settings to re-enable images.it should be self evident what it shows - and i'm not going to spend alot of thought on it here, unless by demand.as i honestly dont see ccp"
4/1/2008,"i disagree.first of all, most csm candidates point out how much they know about the game, etc. if you (csm people) only needed to _listen_, why would you need that knowledge? just jot down whatever we're saying and pass it on to ccp, simple no? anyone could be csm.i think you need to participate. in any discussion on the forums here, we're trying to convince each other of various points and nuances related to whatever topic. and it's better for us to convince you that what we're saying makes sense than it is for you to just copy it down to give it to ccp without caring about or understanding the details. i'd rather argue with you than write ""tornsoul, give this to ccp: blah blah blah. and bring back an answer.""besides, sometimes a ""this won't work because of x reason"" is just as valid coming from you as it is coming from ccp, since you have all that experience with the game and can tell what works and what doesn't. we don't need to wait for ccp to tell us that they won't add arkonor roids to lowsec, for example, you can explain just as well as they can why that's not balanced and won't be added, should a discussion about it spring up."
4/1/2008,i agree experience and knowledge is important attributes for csm memberswhich is excactly why i also saidi didnt intend to imply that the csm should simply take anything thrown at them and present to ccp without giving it some thought and giving some feedback themself as well.in fact i believe that feedback will be the main factor by wich the csm members ultimatly will be judged.
4/1/2008,"i implied in my earlier posts in this thread that i have done that and considered listing them here as well. but it seemed this thread was about you so i did not deem it appropriate to expand it to include your opponents in here. actually it was another candidate that got me checking up because from my view it seemed they sort of appeared out of nowhere. i appreciate the addition of more calm and well reasoned voices on the forums. i just wish they had been around more and found the reason they now appeared was for the csm. why not before if they are so interested in eve?well, it is not necessarily repeating when responding to a lengthy thread. your voice can be used to further debunk an idea or to support it (with new arguments or just a vote as it were for the idea) or you can modify the idea and bend it a different direction based on what others have written. well, you are correct csm should listen but presumably the csm members are elder statesmen of eve who can sort through the muck and recognize the gems to present to ccp. it is fine and indeed good if they present ideas of their own for consideration. this shows the rest of us the thrust of their thinking and how they handle themselves in the face of flames and their willingness to modify their ideas as more information and new ideas are offered. for instance if someone was just *sure* that concord should be in every system a and will not bend from that view i think it is safe to say we would not want to see that person on the csm (i am not implying you do, just using an extreme to illustrate the idea). not trying to be a pain here but with no posting history to speak of along those lines how are we really to judge?"
4/1/2008,"i was thinking along the lines of perhaps putting it in winterblinks thread, with a post for each candiate, that could then be linked to along with the other links - and perhaps serenity steele will pick it up as well"
4/1/2008,good idea...i had not considered that. i was waiting for the other candidates to stick their necks out here for me have at.
4/2/2008,"the ""forum stats"" were added to all candidates on monday night now if i could just get xml of those stats and show it in a graph ..."
4/2/2008,"yeah i saw that steele.however, what imperator jora'h did was more of a qualitative analysis of the numbers, rather than just listing them.the quantitative listings you've provided (via eve-search) are handy as well - not taking away from that at all.but i'd like to see the qualitative analysis for the others as well ;)) i find it interesting ;)"
4/2/2008,this is going to be hard to pick. i agree with the agenda you are putting for the torn. luck to you.
4/3/2008,"good luck, torn.me and ts go way back, we've built big together as a team. me behind the scenes with all the crazy ideas and him in the foreground being steady and cautious.i know torn personally as a reliable and level-headed person. he's not going to storm into ccp with ideas for sweeping and ultimately unrealistic changes. he'll be able to get the job done, i think, better than anyone.i think that his campaign website is a prime example of his ability to be realistic about what he can accomplish and how he plans to accomplish it.i'm of course about as biased as one could be, but wouldn't you be biased if your best friend ran for election?big and tornsoul both care very much about this game, we've built up a family around it whose ties run deep. we regularly meet in iceland for fanfest, having a large percentage of our members attend both '06 and '07.as for the old website's record of tornsoul being a member since 2002, i believe that tornsoul founded big as soon as he found out what eve was, long before beta even started. so big has existed as a group since long before the game was released, through beta, from the very beginning until the present.he's watched the game develop from the start and i think has a good grounding in what eve was meant to be, and where it can feasibly go.and as far as anything soul of fountain has done, we've just joined so i'm sorry if you've had misgivings about them - but we've only been in the group for a few days.tornsoul isn't that active on these forums for two good reasons. first of all because big's forums are quite active in themselves and tough to keep up with. second because the trolling in these forums can be so intense as to drown out any real discussion about basically anything. me and torn have both felt that one of the best places to discuss anything about eve in a civilized manner is to be at fanfest drinking beer :ppeople with long forum resumes or a history of combat experience does not automatically make them a good candidate. you've gotta look at the whole picture, you're not sending a character to iceland, you're sending a person. and you don't want that person to be nothing more than just an angry nerd or obsessed combat pilot with lots of time to kill. just because that character has been loud on the forums and gotten many kills in-game does not make them the best person to guide ccp in developing eve.i don't think it really matters much that he's not been engaged with the ships & modules forum. is mere ship balance or module fitting issues the only thing that you're concerned with in this game? there is a lot more to eve than ships and shooting! i like my share of pew-pew, but this is a have with far more levels. people only have so much time an attention to spend on a game in the first place, and you can't be everywhere at once - on all of the forums, all the fan sites, running a corp, being in-game, having a social life and a job irl.ps: we were never in cfs. we were in fa, who conquered cfs space (and were subsequently booted out)."
4/6/2008,"it would seem volt silenced everyone there must be more people though, who would like to know my stance/interest on this or that subject though?or something completly different... ?"
4/6/2008,er du dansk ?
4/7/2008,"tjah, mit bud er at danskerne vil overtage csm."
4/7/2008,"this post has been cleared of inappropriate content.regards,the eve online moderation team"
4/7/2008,"## last but not least : the stuff that really really needs to be fixed, because it's outright broken.can you name 3 or more outright broken things with the game currently?"
4/7/2008,"ja - jeg er dansk and i'll be at the gankaton this comming saterday -3 broken things, at the top of my head : territorial warfare (pos warfare beeing just one aspect of this - but probably the most ""visible""/moaned about thing)jumpgate/lane distribution (leading to such things as jita)a myriad of gui stuff/menus/interfaces that really should be fixed... (admittedly, few are ""game breaking"" but still...)"
4/7/2008,ermm... okay call me stupid but i don't think its self evident. will you elaborate? or is it to say empires should be spatially divided by lowsec/nullsec? oh if so then that is hot...
4/7/2008,"self evident after all then i could write page after page after page after page, about all the good stuff(tm) such a distribution would do, and fascilitate in eve.but again... way to radical...i don't see the majority of the player bases wanting it.i don't see ccp wanting it (or rather, deal with the outraged player base if forcing the change)too radical - is why it's just my wet dream"
4/7/2008,if ts does not have time for eve forums why should anyone suppose he has time for csm? he certainly had time to promote big stuff on the forums.if ts cannot stand the trolling why should anyone suppose he is now able to stomach it? what about the inevitable trolls that will pound on the csm? having a forum history does not make a good candidate but it does give people here and ability to see who the candidate is. what they are about. what ideas they support and how they respond to varying ideas and people. we just have to go with you and a few other peoples' opinion that ts is a really good guy. he probably is but i would really like to have seen someone who exhibited a concern and put in an effort to make eve better before the csm came on the scene. if not for the csm i think it is safe to assume we'd never see any of ts's ideas.
4/7/2008,really not going to vote for someone running a lottery.
