5/1/2014,"ok, so i read through your post, but not all the comments, as most just want to sidestep what you<U+FFFD>re asking for to throw at you, what you <U+FFFD>should<U+FFFD> be doing. ignoring all that banter, i<U+FFFD>ve thought on this through the years<U+FFFD> i like cloaks too and have no desire to nerf them<U+FFFD> but i do believe there<U+FFFD>s a sensible and logical solution to help deal with the afk cloakers, while not affecting the active recon pilot. you<U+FFFD>ve already partial mentioned my solution, to which obviously someone touched on before with using probes. it would have to be a specialized probe, which also goes along with a new technology idea. it<U+FFFD>s not anything crazy<U+FFFD> basically sonar or as i<U+FFFD>d like to call it usdas (unidentified spatial displacement anomaly sensor). the usdas probes would scan at perhaps limited ranges (32 au max), identify what it knows (i.e. planets, star gates, asteroids, ships, etc.) and weed them out. this scan process would take longer than typical probes. what would be left are the usdas. scan deviation would be horrendous<U+FFFD> and by the time you reach a say .5 au scan, the best you<U+FFFD>ll get to <U+FFFD>landing on your target<U+FFFD> would be within 100km. perhaps a new skill could be implemented to reduce this a tad. to be clear, the probes will not identify anything<U+FFFD> just show the usda. perhaps a new deployable could be developed that would be released as a decoy that would mimic a usda with a limited lifespan. so now what you say? well in comes the next part of my idea<U+FFFD> the udas module. a high slot mod that emits a sonar or wave pulse. it<U+FFFD>s non-invasive meaning that it doesn<U+FFFD>t incur aggression. it doesn<U+FFFD>t de-cloak anything. it merely resonates back a <U+FFFD>ghost<U+FFFD> image of what<U+FFFD>s in space. this sonar wave would have an optimal and fall-off<U+FFFD> to the visual feedback. the optimal may be 20km<U+FFFD> the fall off 10km. the visual ghost would only be visible from the pilot with the mod. within the optimal range, the visual would be pretty clear<U+FFFD> and as it goes out<U+FFFD> less prominent. this could be used on gates, next to stations<U+FFFD> anywhere. obviously, if you see a cloaky ship from the resonation<U+FFFD> you<U+FFFD>d want to head towards it<U+FFFD> and get close enough to de-cloak it. that<U+FFFD>s it! the resonation would last, maybe 10 - 20 seconds and you<U+FFFD>d need to visually look for it. to be clear this mod will not: 1) de cloak anything 2) show the ship on overview 3) let you lock him 4) show his ghost image to anyone else. point is, this doesn<U+FFFD>t nerf anything, truly<U+FFFD> anyone not open to any middle ground discussion just clearly wants to afk cloak. i don't care if this would be implemented or not, but i think having work arounds for something that seems entirely immune is a good thing. i honestly don<U+FFFD>t care about afk cloaks<U+FFFD> it doesn<U+FFFD>t affect me<U+FFFD> but this issue just needs a resolution<U+FFFD> much like interceptors now."
5/1/2014,"this idea intrigues me, the only flaw i can see so far is that sound waves do not travel in space, they must have a medium to travel through so sonar will would not be appropriate, however some other projected wave like tachyon or looking for isogen emissions from the drive somthing like that."
5/1/2014,"the main issue is really fairly simple, it is not game mechanics, it is straight up the psychosis of the player, period. the large majority of the player base in null deals with and understands how to work around it. this kind of whine comes from a smaller, louder and whinier crowd of folk that can't seem to achieve the same results as the other players in their respective corps and or alliances. it is hard for me to understand why there is such an out cry from folk that can not seem to pull it together, but with in the very same community, you have scores of players that can. everyone has the same tools with in the game.it boils down to the player behind the keyboard, and what i am reading from a few folks here is that they want a buff because they are personally challenged or lazy."
5/1/2014,"a cry for understanding, is what i heard here.this is part monologue, but it explains why i see things the way i do.actually, these are the players who have no business in null to begin with.since an excel sheet is dictating terms, and it includes poor judgement players, then some alliances just lower the bar for everyone to keep the clueless out of the mix.me? i had a problem with authority, specifically where i realized i was being held back as part of a group.the problem came into it's own when i realized i had trained skills as well as playing ability that let me effectively fight back, if the opportunity appeared.it may not be obvious to everyone, but having a single response of ""run when you see them"" caters to those with lower skill sets.skill sets not entirely appropriate to null, much less low sec. skill sets grown in high sec, in many cases.mining, for many reasons, ended up being dumbed down so that warm bodies could fill the ranks.actual null miners like myself, ended up being wildly overqualified for the profession.we prepared far beyond need, were able to relocate in many cases unassisted, and eventually began to notice the part of the game we like was locked down by arbitrary mechanics to keep it simple.i have the distinct impression, that players like myself are supposed to migrate to other interests in the game.but, due to real life quirks in the way my mind works, i can see potentials similar to extrapolation.i won't claim to be some genius here, but it apparently is a talent less common than i expected.i play differently as a result.regular combat pvp, (to me at least), is too predictable for me to enjoy.but i can clearly see potential in null mining. i see the two boundaries which are forcing it into a narrow lane of activity.(like the bumpers for bowling that small children use)on the left, local screaming who is present and when they come and go.on the right, the total inability to locate the very same pilot local tells you about.if we drop the bumpers, (yaaay for analogies and metaphors), then it becomes a matter of skill to operate in this area.competition can really take place, with some building sensor skills and valuable habits.others will build cloaking into disciplines, with tricks to avoid detection except by these masters of sensory awareness.the trade off being, those warm bodies will be mulched until they either adapt and learn null skills, or they will leave null.gradual changes that include a learning curve solve a lot of these growth pains.i believe we can still compromise on a change that lets some warm bodies stay, but opens more opportunities for skilled players to actually do more in mining.upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"i was going to break down your post but to sum it up, you really do not know what you are talking about."
5/1/2014,"it is easier for many to say another is crazy, rather than simply admit they cannot understand them.when the other is crazy, then noone can understand them, and the sense of comparison is avoided.it would be more honest to say you do not understand me. that's ok.many people in my life don't understand me. but they value me for my talents in this area.i value them for their friendship, and strive to be worthy of it each day.upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"understanding you is not what this is about, trying to psycho analyze your ""quirks"" is not part of the issue. the issue is that you have certain folks unable to adapt to the conditions other players are able to. thus this is not a mechanic issue but a personal issue for the person behind the keyboard. the basis of this thread is simple, it is to make a mechanics issue into a social issue. thus you have a small portion of the community that can not or will not take the time to understand the mechanics and use them as everyone else does. they are looking for a crutch because they feel that they are special, and should not have to be subjected to the conditions others have to play by. they view the game as socially incorrect, and that it should fit their geopolitical views as they see the world. and that from their view point, people like me do not belong. as you had mentioned, i do not belong, you want to exclude me and many others like me from the game because i have proved contrary to your beliefs that the current mechanics of this game and the game play is working as intended."
5/1/2014,"you have proved nothing. i am still waiting for you to make an actual point.this crutch of needing help in the game, you have it entirely reversed from actual play.and a social issue? socialization is not even connected to this context.the problem is the game has incentivized non interaction, by making the consequences of interaction pointedly negative for one side in two different scenarios.both of these disadvantaged sides also have the ability, repeatedly demonstrated, of avoiding conflicts where they choose.not surprisingly, they choose to avoid conflicts where they expect to lose regardless of other choices possible to them.i know perfectly well how to play. that is the problem.because it is so easy in so many ways, we have repetitive cycles of stalemates rather than resolutions.just like tic tac toe, and for many of the same reasons.the lack of a challenge where competition could be a factor is the real issue.upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"proved? what do i need to prove, you carry the burden, not i. the folks that can not cope with he current system has yet to bring forth a solid reason why the current mechanics does no work for everyone and how that would benefit all forms of game play, not just the removing of certain game play because you do not seem to like it. i sat back a bit and tried to wrap my head around why there is so much angst about this. now i have played on both sides of this, doing the jewbear thing to replace ships or buy me something shiny. or enforcing an alliance directive to gut the target alliance. i have been privy to all sorts of forum rants, communications and intel from my opponents and the common thread through all of them (smash, roadkill, bob, rise, cow, tri, bruce, -a-, a citizens, etc etc) is ""please do not be stupid and give a way losses."" it is pretty simple, it is telling you not to do stupid stuff.now, you mentioned you have an issue with authority, well that tells me a lot. it tells me that you are not a team player, you have no interest in supporting the alliance you have signed on with, nor do you really care what the objectives of said alliance/corp is. thus all you want, and many of the socially challenged with in the odd ( oppositional defiant disorder) crowd, is to play an arcade game and play how ever you want, due tothe fact your monthly payment entitles you this right, and the right of others is of no consequence. no sir, you do not fully understand eve. nor do you understand how the game is played in null."
5/1/2014,"you assume much.i understand perfectly well how the game is played in null.the first thing you are assuming is that the mining experience is perfected to the point where all that remains is minor tweaks to ships.really.the game concept that says in order to be a team player, you must invest into an unrewarding time sink, preferably with multiple accounts.if you want 'fun', you must do something besides mining, as that is what it is supposed to be already.you understand that many players are operating solo, with or without multiple accounts.you understand that due to game mechanics, they are expected, if not required, to use evasion in order to avoid obvious destruction.and now you say how dare we question this?i take it to mean you cannot conceive of a better system.it is not within your purview to declare a better system may not exist, however.we are discussing the possibilities of this.if you have nothing to contribute, except for negative heckling and harassment, i would suggest you direct your efforts elsewhere, so they may be a positive influence in another place.you are doing nothing more than ad hominem attacks currently, by declaring us misfits who have failed to meet expectations. suggesting our ideas stem from weakness of character may satisfy your views, but they produce nothing of value or merit.upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"i am standing on the current mechanics, i have the position of not wanting it messed with. period. if you do not like what i say then htfu.i am not required to come up with a solution to something that is not broken.also, you need to get off the grandstanding wounded knee crap, you are coming off like a 12 year old with a complex."
5/1/2014,"more ad hominem. at least you are consistent.you are not adding anything significant or meaningful.if you would like to contribute, then suggesting ideas, or pointing out possibly unforeseen consequences, are useful.if you do not like an idea, fine. name calling and pouting are not necessary, nor do they generate sympathy for your views.if you cannot back up your opinion with actual reasons to avoid change, then your ability to contribute becomes questionable.lead, follow, or get out of the way.upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"i am standing on the current mechanics as is. i back this up by stating it is working as intended. over used phrase, but in this case, it truly applies. you have to convince me, that this is something needed. i have not seen anything so far that makes any sense short of"" the cloaky guy makes me feel uncomfortable"". and everything so far has been from a self serving agenda, no consideration of the others that also enjoy this current mechanic as is...but as you have said, ""they do not belong"". telling me i do not belong and i am the problem is not a great way to start out a conversation in trying to work out another form of game play."
5/1/2014,"you are repeating yourself.working as intended applied to aspects of every part of history. the steam engine? it worked as intended too.and i am certain many in it's age resented changes that caused it to vanish from use.working as intended, is no justification against improvement and other forms of progress.the status quo already exists, and may be best defended by those shooting down ideas by pointing out legitimate issues with them. these ideas are only bad if they make the objective game less desirable, not because change itself should be avoided.even you must admit, that if you cannot find flaw with an idea, then it may be worthy of consideration.you may not want change, but that does not mean it will not come.ask instead, if not us, who?if not now, when?upgrading local to eliminate all afk influence what if local chat changed, hunting the cloaked..."
5/1/2014,"this is a delicate matter, as you stated there are many aspects of the game that allows for interaction while not at the computer. on this i totally agree with you. i think the problem lies in defining what is active game play. communication and notifications out of game is a standard set by ccp, (eve gate for example) however how much should a person not in game be allowed to affect someone who is in game. for instance i get a notification that someone is hitting one of my towers. im at work i cant leave but i can text a corp mate and have them go defend the pos, while this communication allows me to defend my pos, it does take time and eventually requires someone in game to react to the threat. this is different than if i was in game when the pos was first attacked.using the above example, both the out of game and ingame players have a means to interact with each other. however if i am away from the game, logged in, afk, cloaked and just sitting while i go to the store or in your case a three day trip, i may not be able to attack anyone but i am still affecting the gameplay of active players as they have no way to tell if i am there or not.in that respect i believe the active players should have a way to interact with me. current mechanics do not allow that. this is different than be getting into a system, cloaking up then logging off for a few days and coming back logging in and then active camping. that sort of thing i expect and i am ok with. [/quote]you don't have a way to interact with that individual in the way you want. by all means you could go find their tower and hit theirs for example as they afk cloak you. there's no way for one to change the dynamics to the point where you can scan/scout out a cloaked ship and not nerf the capabilities of smaller groups to skirmish with bigger ones."
5/1/2014,"true... and i don't care about the sonar... whatever technology they'd want to call it, i just wanted to portray the idea. you could call it predator mode/vision, but having a more active space of players is better than afk ones. heck, i wish afkers in station would get automatically logged off after an hour of no mouse or keyboard activity, but we all know that would never happen."
5/1/2014,"working as intended is justified. i and many others have understood, adapted and worked with the current mechanics and find nothing wrong with it. as mentioned it is working as intended. and, finally, every idea has been completely self serving and risk averse. nothing, absolutely nothing has any shred of anything, that is even remotely acceptable. it is you and the others that have to understand that others play the game also, and to change the mechanics, you have to give the folks something to work with that satisfies the need to push your **** in from time to time. if ain't broke....don't fix it."
