5/1/2009,apparently the old effect was incompatible with the new graphic engine or something. so they had to lose that. they then were lazy and decided not to do a jumpdrive effect and just go with jumping through a gate effect.support this topic if you feel ccp being lazy is a bad thing. unfortunately already commented with all chars :(
5/1/2009,/signed
5/1/2009,"supported, and please give 2 mid slots to the retri."
5/1/2009,/signed
5/1/2009,"this makes no sence why do many other proffessions like mining and missioning get this, but the pvp field is completely left out. i dont agree with how a 3 day old newb in a velator has as much right to the wreak as the person who killed the ship. it makes no sence and needs to be fixed, i agree with what pitboss proposses for fixes."
5/1/2009,fw fleets encounter this a lot and we are typically not set up to tank gate guns in low sec so there is nothing we can do about it.
5/1/2009,support
5/1/2009,"why is a cynojammer so hard to kill, when a mothership and even titans can get ganked?also, i dream of supcaps with siege an area effect capabilites, other than dd ofcause -.-"
5/1/2009,"as a 2+ year nyx pilot, i earnestly believe that motherships need a significant change. it's simply too easy to lose 20b isk.the proposals to motherships that i thought most viable were the ones affecting super capitals ability to spider-tank more effectively, and the proposal to manipulate transversal on sieged turret dreads more effectively. whatever the result, super capitals (motherships especially) need something to make them worth their cost and building effort."
5/1/2009,technically they do exist heh.thing is... oh gawd. marauder + large. wow i can just imagine.
5/1/2009,"no, this is silly. this is what destroyers are for."
5/1/2009,this is what destroyer alts are for.
5/1/2009,"i would support this, but i think it would be even cooler to have a ship with a salvaging bonus. some sort of dedicated salvager ship. it could get bonuses in salvaging chance, tractor beam range, and cargo capacity.however, if this were implemented, i could continue to use my salvagecane with a longer range. :)"
5/1/2009,yeah fix phoenix give it 3 turret slots and hybrid bonuses. it even does less dmg than the naglfar by far.
5/1/2009,okay so after a lot of ~math~ the new capital artillery proposals means that with dread v capital artillery will out damage unbonused lasers on the nag by about 5%. this still means that with dread iv capital beams will do ~5% more than capital artillery. guess i'll have to update the op.
5/1/2009,just give it 4 turret slots and swich quad 3500 gun to dual 4900 gun so they can keep the awesome model same (still 8 guns on each side but 4 turrets instead of 2).
5/1/2009,i like this.
5/1/2009,or add this so that you can if u wish add a password to a single pos to allow neuts/or be a spy ect. but have the standings option set and used for the most part.
5/1/2009,"oh hell no,i always get ****ing ****ed about unimportant and useless websites/games/whatever forcing password changes.if it doesn't directly involve my rl money and or income, then i don't really give a **** about passwords.i hate password templates just as much. if i want a simple password, it means i don't give a **** if it gets guessed.just like lavista thingie earlier, i change my passwords regulary. but damnit, don't force it..."
5/1/2009,but didn't you hear?the pandemic legion guys are suggesting that internet spaceships is serious business.
5/1/2009,"'hackers' get the passes from eve accounts either by key loggers or because the user is stupid and told them (or someone else somewhere) their pass. against both a difficult pass with numbers wont help much. difficult passes are usefull when someone can bruteforce the pass (or even more with dictionary attack), but i think ccp will notice when someone tries to bruteforce your pass."
5/1/2009,"or from hacked third-party forums.but that's why you should never use the same username on eve-o. nobody knows my username. hence, they would have to figure out my username and password."
5/1/2009,that's because your exercising common sense.this proposal is like telling ccp to outlaw scamming.it's not there fault you gave your password away.which is why its pointless to force changes.... who gives a damn if you change your password.you'd have to change it 50 some odd times a day to make it worth while..and that's insane.if you really where that bloody worried... you would issue a smart card/key with a randomized decryption/encryption algorithm that would transmit your account information.god help you if you lose the damn thing... and all that over a ####ing game?and they call me crazy!it is a video game right?
5/1/2009,"number of passwords/pins i need to remember in real life or for work (not for entertainment) - over 15number of those that make me change my password frequently - 6chances that i am going to start changing my entertainment passwords frequently and try to remember them because some internet company that i give money to decides that i am too stupid to protect my password to my internet spaceship - 0 /not supported/and to save me time, count this post as 6 opposed and pretend my 5 alts logged on too"
5/1/2009,"1. most of the time even if there's a password being changed etc. keyloggers are going to bypass all that.the issue is that people give away their account details and such. it's the most moronic thing ever.people go away from the game for awhile... so they give their friends the account details. they come back to the game and get their account back in good condition. they dont bother changing the password. they do something moronic... **** everyone off. they log him in and basically lead them into being screwed up badly. etc etc.that's what happens with all these ""hacked accounts"""
5/1/2009,"no, it's not. what happens is outlined in post #32 of this thread in about the middle. most of you don't even understand how the mass attack on accounts works, or just how many people this attack really works on.(hint: there are no mass trojans deployed just to steal eve accounts. it just doesn't make sense, they would not be bothering with game accounts if they had credit card details)anyways, i'm probably going to re-word this idea to just be a popup warning when a password is a certain age, or an e-mailed warning to active accounts with an old enough password, because i dont think ccp would implement something that could potentially get people to lock themselves out of their accounts."
5/1/2009,so jason edwards is smarter than miss alt posts alot?wow.... who woulda thunk it.
5/1/2009,i really like the idea of a truly passive armor faction torp boat.8-5-7 seems pretty overkill in my opinion.essentially make it like an overtanked abaddon with less dps.
5/1/2009,would this do?
5/1/2009,maybe a raven like slot layout would do. with swapped low/mid slots
5/1/2009,as long as i get my sansha mothership. but yes personally i would like to see a gallente/amarr hybrid ship line up or a special khanid fleet lineup in conjunction with other sub factions gettgin thier own expensive but different line of faction ships.
5/1/2009,"i'll point out that there is no equivalent of a wardec for the market i.e., an embargo.economic alliances would be interesting-- attack us physically, and we'll cut off the cheap flow of goods to you. this would be interesting.in normal warfare, asymmetric (or guerrilla) warfare makes it much more expensive for the agressor (cost/damage dealt is significantly higher). for instance, in reality, one person can take out a substantial part of the other party's economic base, making it prohibitively expensive to continue indefinitely. this is in addition to the readiness cost of making war in the first place! making war prohibitively expensive can be simulated, and should. thus, at a minimum, increasing the cost of the war is interesting. despite the fact that the attackers generally have a superior force, the defenders often have the advantage in terms of terrain, etc. no such equivalent exists in eve, but perhaps it should."
