4/1/2015,"the moment i read about eve, i knew this was not wow.i played wow with an uk 18+ yrs guild for 5 months but i wanted to try a sandbox mmo.before playing eve i printed out a stack of 20 cm of guides how the game worked, from different sorts of ammo to you name it even then it did not register this game was about pvp at it's core, i learned that the hard way.after months of skill training learning skills and selling a gtc for learning implants, hehe... i undockedit took me a month to get into a catalyst and i could barely fly it well, even bought it with the isk i made myself.it felt pretty good to fly around in such a big ship shooting rats and surviving, so onward to greener pastures !the catalyst jumped to other systems laid down by the autopilot, hehe you know where this is going."
4/1/2015,please put
4/1/2015,i endorse this service and/or product.
4/1/2015,"upper right corner of the screen. it's a little box that reads ""search forums"" and contains a little magnifying glass. as far as i know, it's the job of the isd to moderate the forums, not do your research for you."
4/1/2015,"it's a well-known fact that beating a dead horse does not, in fact, return the horse to life so you can beat it back to death again.if people stopped being stupid and actually searched the forum for old threads themselves, they wouldn't get repetitive threads locked. and then isd or ccp's community devs don't have to waste time doing the same searches or keeping a long post-it note of redundant thread urls."
4/1/2015,"this tbh, so no to the op.destination skillqueue:- it's like assuming the lions will ignore you in the savannah, if you're small, fat and look helpless."
4/1/2015,"""if people stop being stupid...""if you can make people stop being stupid, we won't have the forum spam issue that needs a realistic solution.""if people just be friends, we won't have war.""""if people don't sleep around, we won't have aids."""
4/1/2015,the background colors of all overview items can be edited in overview settings. it would be nice if everything on the hud could have it's color edited though.
4/1/2015,"in csm9 he came in 34th out of 36, and in csmx he came 19th out of 75, so i'm not sure your analysis is entirely accurate."
4/1/2015,pretty damed good imo
4/1/2015,yeh not bad at all. going for csm xi next year.
4/1/2015,you have my blasters
4/1/2015,
4/1/2015,
4/2/2015,"if you dropped a dread blob on a carrier blob and lost you ain't doin something right.... sieged dreads will nuke carriers every time so unless your going one on one (which is the epitome of stupidity in a fleet fight) you really need to fire your dread pilots and get new ones . you also need numbers, like it's been stated you don't need a massive dread blob to win but at the same time you can't throw a handful of dreads at them and expect everything to go in your favor. and yes neuting carriers does work, armageddons are ideal anti cap ships since they got the remake into neut boats. you just need to learn to use them properly instead of 1 on 1 only as your using to argue your misguided point -_- 1 neut boat against 1 carrier just makes the carrier pilot laugh and go hey that tickles as it crushes your armageddon with its fighters...edit....throwing battleships against a carrier blob without dread support is just asking to be humiliated"
4/2/2015,"nodes are the issue ... my dread was cycling guns for dozen of minutes , firing but not using ammo and not doing any damage. on paper concept looks good,but only on paper"
4/2/2015,"a lot of players that never tried eve before, see the long skillqueue, see the advantages of two +4 implants and they don't want to lose those implants, so they don't pvp, they stay in high-sec and get bored, then leave the game. learning implants are a real barrier for new players trying to enter null-sec. they need skills fast. they also need to pvp. they also need isk and can't afford to lose 40 million each time they die. what to choose? why do players have to make this choice: fun or isk ($$$) ?so - , give us a +4 boost to all attributes. the money ccp will lose because of shorter training times will be a lot less than the money won because players fight, destroy more ships, are not afraid to pvp, have more fun and stay in the game."
4/2/2015,"and what do you replace them with to avoid gutting the lp market?not saying i'm against the idea, but they're an lp and isk sink that would probably want replacing."
4/2/2015,"no, we're not going to crash the market just so some people can justify their obscene risk aversion. implants are a choice, and what's more they are a meaningful choice. that is a good thing."
4/2/2015,"if you must know i am a carer for my partner which brings in little money but leaves me with a fair amount of spare time when i am not needed. i mine a lot and theorized i can at a stretch including refining, manufacturing etc make 300mil/daythat's 109,500,000,000 over the course of a year subtract 40% for wastage and times i cant make target 65,700,000,000 or approx 82 plex which is a large part of the way, if i buy the rest or can just use part cash part plex then i might just have the finds to attend a fanfest for once"
